ID,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Total_Income
75872,LP001673,1,0,0,1,0,6686,642.4209693,60,373,1,1,1,3547
78314,LP002587,1,1,0,1,0,7870,0,95,370,1,1,1,5166
35640,LP002231,1,0,0,1,0,7883,5668.69134,17,234,1,1,1,6000
80602,LP002187,1,1,0,0,0,5644,4015.974051,23,354,1,2,1,7200
90231,LP002231,0,1,0,0,0,8230,0,17,372,1,2,0,6000
22206,LP002560,1,1,3+,1,0,8384,0,17,353,1,1,1,6000
83479,LP002585,0,1,0,0,0,7830,0,264,370,1,2,0,6000
53975,LP002585,1,1,0,0,0,4150,3449.510745,218,350,1,1,1,6000
10319,LP002187,1,1,0,0,1,1709,245.8854191,17,352,1,1,1,6000
42280,LP002187,1,1,1,0,0,8189,4258.758219,152,357,1,2,1,6000
54173,LP001109,1,1,0,0,0,6645,0,17,320,1,1,1,6000
29854,LP002187,1,1,0,0,0,5981,638.0091238,58,370,1,1,0,6000
72041,LP002585,1,1,2,0,0,3934,4226.846404,214,369,1,2,1,3750
50970,LP001052,1,1,0,0,0,4689,0,17,360,1,1,1,3547
30001,LP002369,1,0,0,0,0,3860,57.22256315,17,373,1,0,1,18333
18867,LP002231,1,1,0,0,0,6705,0,17,353,0,0,1,3750
86659,LP002187,1,1,0,1,0,3203,435.0034599,232,373,1,2,1,3750
31882,LP002231,1,1,3+,0,0,16376,0,21,349,1,2,1,3750
99340,LP002181,1,1,1,0,0,2818,2155.882288,17,373,1,1,0,6000
82380,LP002582,1,1,3+,0,0,7659,3783.11907,30,369,1,0,1,6000
44819,LP002231,1,1,2,0,0,4499,0,121,347,1,0,0,3750
35301,LP001643,1,1,0,0,0,16165,447.1101974,17,371,1,1,0,3750
37395,LP001222,1,0,0,0,0,4927,713.6735928,17,248,1,1,1,18333
25440,LP002187,1,1,0,0,0,21966,315.327818,267,360,1,2,1,6000
63895,LP002560,1,1,0,0,0,6177,693.7553449,487,373,1,0,0,3750
21226,LP002315,1,1,0,0,0,7287,711.1382516,151,249,1,2,1,6000
38869,LP002187,1,1,0,0,0,2650,4108.088427,269,359,1,1,0,6000
98643,LP002224,1,1,1,0,0,150,0,17,360,1,1,1,3750
76058,LP002187,1,1,0,0,0,150,0,171,362,1,2,1,6000
36649,LP001790,1,1,0,0,0,6831,0,17,372,1,1,1,3750
15416,LP002231,1,1,0,0,0,3148,0,17,372,0,1,1,6000
17467,LP002585,0,1,1,0,0,5220,0,33,360,1,1,1,6000
72627,LP002231,1,1,1,0,1,18895,0,17,363,1,2,1,7200
33533,LP002187,1,1,2,0,0,10192,0,87,364,1,2,1,3750
32207,LP002585,1,1,0,0,0,150,0,199,357,1,2,1,3750
61311,LP002545,0,1,0,0,0,150,0,259,369,1,1,1,3750
54326,LP002187,1,1,0,0,0,9131,4078.86886,190,347,1,1,1,3750
51841,LP002587,1,1,0,0,0,1709,0,78,362,1,1,1,6000
29255,LP001577,1,1,3+,0,0,8414,0,17,349,1,1,0,6000
66581,LP002585,1,1,0,0,1,7151,0,35,370,1,1,1,6000
69584,LP001008,1,1,0,0,0,7433,245.5593234,52,372,1,0,1,6000
70897,LP002231,1,1,0,0,0,934,0,17,372,1,1,1,3750
35186,LP002231,1,0,2,0,0,150,519.8955074,240,313,1,1,1,3750
78038,LP002175,1,0,0,0,0,11909,0,17,363,1,1,1,6000
75061,LP001013,1,1,0,0,0,7580,120.0969427,17,352,0,0,1,3750
35921,LP002231,1,1,1,0,1,7625,871.2589668,150,372,1,0,1,6000
75697,LP001786,1,1,0,0,0,5337,2450.016707,17,365,1,2,1,6000
51739,LP002585,1,1,3+,0,0,5136,0,200,372,1,1,1,6000
83945,LP002187,1,0,0,0,0,8190,409.3832169,50,365,1,2,1,6000
58835,LP002175,1,1,3+,0,0,6651,0,17,368,1,2,0,6000
52645,LP002255,1,1,3+,0,0,16427,0,51,417,1,2,0,3750
36591,LP002472,1,1,0,1,0,317,0,75,371,1,2,1,6000
11674,LP002187,1,1,1,0,0,8421,2373.811422,17,423,1,2,0,6000
58747,LP002585,1,0,1,0,1,6419,4281.161685,263,373,1,1,0,3750
60359,LP002224,1,1,0,0,0,6731,1160.828959,17,369,1,2,1,6000
50633,LP002585,1,1,0,0,0,150,0,196,349,1,2,1,6000
81376,LP002187,1,0,3+,0,0,1848,331.1572747,330,362,1,1,1,3750
80687,LP002158,1,1,0,0,0,8200,0,65,358,1,0,1,3750
90728,LP002187,0,1,0,0,0,6039,215.9129563,23,366,1,1,1,6000
80645,LP001720,1,1,1,0,0,7754,0,17,362,0,1,1,6232
43714,LP002224,1,1,0,0,0,14912,0,17,358,1,0,0,6000
30313,LP001448,1,1,2,0,1,1502,2687.32264,231,363,1,1,1,6000
41384,LP002560,1,1,0,0,0,7922,9367.630119,60,373,1,1,0,6000
59830,LP002571,1,1,0,0,0,150,0,200,373,1,0,1,6000
88096,LP002175,1,0,2,1,0,4254,0,17,366,1,0,0,3750
56399,LP001137,1,0,0,0,0,257,0,249,360,1,2,1,6000
48611,LP002231,1,1,1,0,0,8029,634.4494525,44,373,1,1,1,6000
37129,LP001289,1,1,3+,0,0,150,0,17,373,1,2,1,3750
66249,LP002545,1,1,0,0,0,6602,0,17,371,1,2,0,3750
86823,LP001844,0,1,0,1,0,81000,0,17,355,1,2,1,3750
94572,LP002556,1,1,0,0,0,6309,2889.831655,147,372,1,1,1,3750
87980,LP002560,1,1,1,0,0,150,0,104,370,1,1,1,6000
37522,LP002187,0,0,3+,0,0,12204,3246.318965,52,366,1,2,0,7200
44207,LP002187,1,0,0,0,0,7678,83.8139959,19,368,1,1,1,6000
88511,LP002187,1,0,3+,0,0,150,0,89,356,1,1,1,6000
10716,LP002582,0,1,1,0,0,3587,313.9293232,17,398,0,1,1,5166
88577,LP002187,1,1,1,1,0,8381,4082.21509,233,371,1,1,1,3750
27052,LP002181,1,1,0,1,0,16395,0,17,368,1,1,0,6000
40496,LP001656,1,1,0,0,0,7609,0,17,359,0,2,1,3750
37400,LP001788,0,1,0,0,0,6303,77.94207351,61,360,1,2,1,6000
89272,LP002585,1,1,0,0,0,8408,0,206,372,1,2,1,6000
36300,LP002187,1,0,3+,0,0,4885,4127.61844,222,12,1,2,0,3750
37286,LP002231,1,1,0,0,1,4780,4040.557457,17,355,1,1,1,6000
17870,LP002231,1,1,3+,0,0,4070,0,68,318,0,1,1,6000
64850,LP001131,1,1,0,0,0,3753,791.1809268,84,350,1,1,1,3750
95678,LP001248,1,0,1,0,0,7826,0,59,360,1,2,1,3750
14762,LP001100,1,0,0,0,0,3087,379.002985,142,375,0,1,1,6000
29601,LP002224,1,1,2,0,0,8404,804.6920116,161,365,1,1,1,3750
44161,LP002187,1,1,2,0,0,16507,590.777552,17,480,1,2,0,6000
31262,LP002560,1,1,0,0,0,27408,0,260,372,1,1,1,6000
90210,LP002586,1,1,0,0,0,6961,0,17,373,1,1,1,3750
94981,LP002187,1,1,1,0,0,1036,0,47,353,1,1,1,3750
43287,LP001776,1,1,0,0,1,7796,2884.185235,200,372,1,2,1,3750
56219,LP002180,1,1,2,0,0,150,4680.282001,268,373,1,0,1,3750
65540,LP002585,1,1,0,0,0,5796,666.3992692,17,174,1,1,1,3750
94241,LP001492,1,1,3+,0,1,27760,2467.792634,231,354,1,0,1,6000
85073,LP002224,1,1,0,0,0,735,0,22,314,1,1,1,6000
16444,LP001825,1,1,0,0,0,15775,106.2537929,17,371,1,2,1,3750
78343,LP002582,1,1,1,0,0,5348,4047.861916,17,373,1,0,0,5787
81421,LP002170,1,1,0,0,1,150,3080.3642,72,372,1,2,1,3750
80868,LP002231,1,1,3+,0,0,16387,8771.881514,17,369,1,2,1,6000
80449,LP002187,1,1,0,0,0,14707,3371.817589,62,348,1,2,1,6000
62240,LP002560,1,1,1,0,0,150,0,17,372,1,0,0,6000
17994,LP002187,1,1,0,0,0,14658,3883.55271,131,412,1,2,1,3750
89906,LP002181,0,0,0,0,0,3135,0,17,365,1,1,0,6000
85848,LP002187,0,1,0,0,0,15649,2663.444792,17,373,1,1,1,6000
78389,LP002585,1,1,0,0,0,14557,0,17,366,1,1,1,3750
14271,LP002231,1,1,3+,1,1,8061,2996.144785,181,373,1,2,1,6000
29609,LP002231,1,1,0,0,0,22891,261.9285703,17,352,1,1,1,7200
94872,LP002181,1,1,1,0,0,360,0,17,352,1,2,0,6000
99620,LP002224,1,1,2,1,0,707,0,85,358,0,1,1,3750
68393,LP002560,1,1,0,0,0,150,0,189,360,1,2,1,3750
48547,LP002560,1,1,0,0,0,4478,59.87410581,37,371,1,1,1,3750
48514,LP002175,1,1,1,0,0,150,2720.036098,60,336,0,1,1,3750
89538,LP002187,1,1,1,1,0,3038,4286.601148,76,371,1,1,1,3750
32684,LP002187,1,1,1,0,0,15699,0,18,371,1,0,1,6000
34629,LP001431,1,1,0,0,0,2580,3915.446202,270,373,1,1,1,3750
51927,LP002231,1,1,0,0,0,150,0,461,372,1,0,1,3547
51582,LP002187,0,0,3+,0,0,7547,3699.744653,86,368,0,2,1,3750
34772,LP002585,1,1,1,0,0,5851,20000,17,348,1,2,1,6000
75777,LP002187,1,1,0,0,0,150,4063.19421,253,369,1,2,1,3750
63016,LP002187,1,1,1,0,0,150,0,170,350,1,2,1,3750
99564,LP002170,1,1,3+,0,0,15566,0,200,348,1,0,1,3750
13077,LP002401,1,1,2,0,0,8416,2634.761338,17,372,1,2,1,6000
70423,LP002560,1,1,0,0,1,150,0,43,372,1,2,0,3750
35095,LP002522,1,1,0,0,0,10086,4215.808347,108,403,1,2,1,3750
76340,LP001448,1,1,0,0,0,7757,9381.267612,17,365,1,1,1,6000
82788,LP002175,1,0,3+,0,0,1806,0,67,352,1,1,1,6000
62965,LP002181,1,1,1,0,0,7812,8462.21624,17,373,1,2,1,6000
65049,LP002187,1,1,0,0,0,2609,200.1877196,49,357,1,1,1,6000
73447,LP002175,0,1,0,0,0,11360,612.4273067,46,372,1,1,1,3750
36301,LP002175,1,0,0,0,0,3616,0,163,373,1,2,0,6000
16833,LP002231,1,1,1,0,1,8182,0,68,348,1,1,1,3750
16326,LP002585,1,1,0,0,0,7728,0,17,394,1,1,1,6000
77664,LP002562,1,1,2,0,1,150,297.6249596,99,372,1,0,1,3750
72328,LP002187,1,1,0,0,0,1842,160.3684249,17,351,1,2,0,3750
51297,LP002585,1,1,0,0,1,6606,3588.500183,84,373,1,1,0,3750
88565,LP002219,1,1,0,0,0,8212,0,17,480,1,1,1,3750
19592,LP002170,1,1,1,0,1,750,688.7885024,154,348,1,1,1,3750
11746,LP001020,1,1,1,0,0,150,1552.611463,17,372,1,2,1,6000
92395,LP002224,1,1,0,0,0,3409,4175.516098,180,371,1,0,1,3547
40293,LP002231,1,1,0,0,0,12840,0,17,366,1,1,1,3750
83612,LP002560,1,1,0,0,1,6373,0,17,83,1,2,1,3750
97275,LP002097,1,1,0,0,0,8036,3103.765303,17,356,1,1,1,3750
93964,LP001974,1,1,0,0,0,5630,0,17,370,1,0,1,3750
74228,LP002231,1,1,0,0,0,150,0,264,371,0,1,1,3750
18211,LP002224,1,0,0,0,0,13840,0,176,370,1,1,1,6000
17478,LP002068,1,1,1,0,0,7978,659.9115821,17,370,1,2,1,3750
71340,LP001790,1,1,3+,0,1,1529,3813.637367,67,373,1,1,1,6000
73289,LP002585,1,1,1,0,0,5893,0,17,371,1,0,1,3750
45164,LP001644,1,1,0,0,0,31820,4534.232923,17,372,1,0,1,6000
95657,LP002190,1,1,3+,0,0,15383,2068.205266,36,371,1,2,0,3547
64372,LP002560,1,1,0,0,0,150,833.1074817,269,373,1,2,1,6000
70438,LP001282,1,0,0,0,0,222,0,261,373,1,0,1,6000
83351,LP001843,1,1,0,0,0,8003,4270.641418,17,373,1,1,1,6000
70904,LP001778,1,0,0,0,0,16516,3196.705921,17,358,1,2,0,6000
48959,LP002585,1,0,0,1,0,16280,0,17,366,1,2,1,3750
90502,LP002231,1,1,0,0,0,8347,0,17,362,1,0,0,3750
83601,LP002187,1,0,1,0,0,784,4560.14084,213,369,1,1,1,3750
95895,LP002229,1,1,0,0,0,7297,493.937158,17,370,1,2,0,6000
34099,LP001430,1,0,0,0,0,16432,3737.526147,201,372,1,2,1,6000
16986,LP002224,1,1,0,0,0,5729,0,262,350,1,1,0,3750
38939,LP002175,1,1,0,0,0,951,2819.677616,208,355,1,2,1,3750
39556,LP002175,1,1,0,0,0,150,4213.643267,143,370,1,0,1,3750
60977,LP002175,1,0,0,0,0,3672,0,248,355,1,1,1,6000
78220,LP002571,1,1,3+,1,0,6032,0,45,373,1,0,1,6000
78181,LP001778,1,1,0,0,0,150,705.6634559,304,351,1,2,1,3750
78648,LP002231,1,1,2,0,0,4976,8299.866295,17,350,1,1,1,6000
93164,LP002224,1,1,3+,0,0,1302,0,17,360,1,1,1,6000
31334,LP002187,1,1,0,0,0,7653,93.07065657,112,367,1,0,0,3750
41253,LP002231,1,1,0,1,1,7267,1334.153141,17,351,1,2,1,6000
17236,LP002231,1,1,0,0,0,3710,743.0295567,17,351,1,2,0,3750
72120,LP002187,1,0,2,1,0,6322,177.710478,17,369,1,1,1,3750
94131,LP002556,1,1,0,1,0,6547,0,17,370,1,2,0,6000
82787,LP002229,1,1,3+,0,0,689,0,33,360,1,2,1,6000
79863,LP002541,1,0,1,0,0,8216,1093.497516,193,352,1,0,1,3750
97468,LP002209,1,1,0,0,1,31249,0,17,356,0,1,0,5166
65758,LP002585,1,1,0,0,0,14981,202.4551798,17,372,1,1,1,6000
49639,LP002187,1,1,0,1,0,506,0,17,373,1,1,1,6000
64093,LP001844,1,1,0,0,0,2611,0,51,368,1,0,1,3750
55481,LP002187,1,1,1,1,0,6671,724.850944,17,373,1,1,1,3750
40870,LP002231,1,1,0,0,0,10972,0,148,373,1,0,1,6000
23095,LP002560,1,1,1,0,0,7475,454.295261,17,363,1,2,1,3750
81543,LP002224,1,1,0,0,0,7179,0,94,350,1,2,1,3750
59607,LP002231,1,1,0,1,0,7784,595.6139987,455,363,1,2,1,3750
59155,LP002231,1,1,0,0,0,16430,2219.058967,17,372,1,2,1,6000
64056,LP002585,1,1,0,0,1,29420,0,17,361,1,1,1,3750
34082,LP001790,1,1,0,0,0,1341,2625.811897,17,366,1,1,0,3750
25353,LP001743,1,1,1,0,0,150,0,229,369,0,1,1,6000
37896,LP002187,1,1,0,0,0,16506,0,17,372,1,0,0,6000
31946,LP002556,1,0,3+,0,0,150,0,17,372,1,2,0,6000
99172,LP002341,1,1,0,0,0,5206,0,17,363,1,1,0,6000
69432,LP002175,1,1,2,1,0,150,1467.004771,269,373,1,2,1,3750
84779,LP002582,1,1,0,0,0,7476,1592.288939,17,367,1,1,1,3750
57371,LP002223,1,1,0,0,0,150,0,17,372,1,1,1,6000
16047,LP002560,1,1,3+,0,0,8232,0,17,353,1,1,1,6000
67995,LP002187,1,1,0,0,1,9718,0,93,352,1,2,1,3750
69448,LP002175,1,1,0,0,1,7799,3736.30372,17,367,1,2,1,3750
54978,LP001245,1,1,0,1,1,16289,0,17,371,1,0,1,3750
27414,LP002187,1,1,0,0,0,8156,2777.822114,78,361,1,2,1,3750
86485,LP002175,1,0,0,0,0,7923,576.632611,17,364,0,1,1,6000
86777,LP001790,1,1,1,0,0,7526,617.6791479,72,350,1,2,0,6000
93095,LP001367,1,0,0,0,0,81000,3816.741798,50,365,1,2,0,3750
76553,LP002571,1,1,1,0,0,13371,0,17,368,1,1,1,3547
59995,LP002585,1,1,3+,1,0,399,2056.531134,49,372,1,1,1,3750
12440,LP002560,1,1,0,0,0,1718,11.68862666,17,368,1,2,1,3750
48701,LP002582,1,1,2,1,1,15249,415.2986302,246,349,1,1,1,3750
38377,LP002187,1,0,0,0,0,3122,0,104,348,1,1,1,6000
22859,LP002231,1,1,0,0,0,8407,0,234,353,1,1,0,6000
17359,LP002187,1,1,0,0,0,3889,2674.130683,330,370,1,2,1,6000
72354,LP001369,1,0,2,0,0,6311,3304.477202,249,371,1,0,1,3750
98081,LP002585,1,1,0,0,0,1108,0,17,372,0,1,1,5166
69893,LP002585,0,1,0,0,0,14505,1245.792886,100,372,1,1,1,3547
81675,LP002231,1,1,0,0,0,7905,669.8056146,258,370,1,1,1,6000
30477,LP002187,1,0,0,0,0,16110,0,17,372,1,0,0,5166
59445,LP002187,1,0,0,1,0,150,705.5791761,72,365,1,1,1,3750
96321,LP001882,1,1,3+,0,0,150,3263.751417,137,369,1,1,1,6000
38579,LP001844,1,1,0,0,0,16203,7502.741276,47,304,1,2,1,3750
10077,LP001385,1,1,0,0,0,6603,0,243,372,1,2,1,6000
61464,LP002181,1,1,0,0,0,2184,0,255,373,1,1,1,3750
80670,LP002158,0,1,2,0,0,150,3222.804032,58,354,1,2,1,3750
81649,LP002585,0,0,0,0,0,8089,0,17,349,1,2,1,3750
90185,LP002224,1,0,0,0,0,150,2079.17061,146,371,1,2,1,6000
83752,LP002187,1,1,3+,0,0,8348,3814.120676,186,354,1,1,0,3750
64466,LP002585,1,1,0,0,0,8328,628.5247582,17,356,1,0,1,7200
80733,LP001693,1,1,0,0,0,8221,409.3562558,22,357,1,2,1,6000
78637,LP002224,1,1,0,1,0,150,998.1544193,500,372,1,2,1,6000
73545,LP002187,0,1,2,0,1,6234,0,194,358,1,2,0,6000
62207,LP002226,1,1,1,0,0,16468,4016.645922,32,372,1,2,1,7200
20796,LP002209,1,1,1,0,0,2583,0,17,365,0,1,1,7200
82041,LP002585,1,1,3+,0,0,150,4174.530436,187,372,1,2,1,3547
29905,LP002187,1,1,0,0,0,15416,0,17,356,1,0,1,6000
40691,LP002585,1,1,0,0,0,14591,0,101,372,1,1,1,3547
81384,LP002224,1,1,2,0,0,6264,2868.686379,255,371,1,2,1,6000
26677,LP002187,1,0,0,0,0,8420,3550.222972,20,364,1,1,1,3750
89410,LP001385,1,1,1,0,0,150,0,108,352,1,0,1,6000
69723,LP002224,1,1,1,0,0,150,0,56,370,1,1,1,3750
86078,LP001384,1,1,0,0,0,277,0,17,365,1,0,1,3750
67238,LP001844,1,1,3+,0,0,1790,164.4083576,262,355,1,2,1,6000
97846,LP001835,1,0,0,0,0,150,0,61,371,1,1,1,6000
46565,LP002139,1,1,0,0,0,12078,0,128,347,1,0,1,6000
29700,LP002231,0,1,0,0,0,4069,0,17,359,1,1,0,3750
23528,LP001790,1,1,0,0,0,3997,6415.401316,17,350,1,2,1,6000
82801,LP002180,1,1,0,0,0,150,1631.50483,263,370,1,1,1,6000
75698,LP002231,1,1,0,0,0,8413,3957.259852,17,351,1,2,1,11000
31189,LP002560,1,1,2,0,0,150,3241.94408,265,366,1,0,1,3750
82024,LP002308,1,1,1,0,0,7717,206.3058666,17,372,1,2,1,3547
87739,LP002585,1,0,0,0,0,2636,3198.336187,210,373,1,0,1,6000
10075,LP002224,1,1,3+,0,0,7996,44.11823089,81,349,1,1,1,3750
38847,LP002187,1,0,1,0,1,1758,0,41,402,1,2,1,6000
18518,LP002224,1,1,0,0,0,3551,0,131,368,1,1,0,3750
22192,LP002585,1,1,1,0,0,331,4268.747712,17,370,1,1,1,3750
30981,LP001713,1,1,0,0,0,1498,1029.28284,17,373,1,1,1,3750
30695,LP002560,1,1,0,0,0,8404,0,17,357,1,1,1,7200
27517,LP001824,1,1,3+,0,1,12017,0,17,372,1,1,1,3750
49636,LP002231,1,1,2,0,0,6203,0,181,371,1,2,1,6000
55897,LP002300,1,0,0,0,0,8315,0,17,348,1,2,1,3750
52704,LP002585,1,1,1,0,0,1206,1209.023022,257,368,1,2,0,5166
41947,LP001778,1,1,2,0,0,4712,4252.737054,195,371,1,0,1,6000
98909,LP002231,1,1,0,0,0,7288,0,266,371,0,2,1,3750
28070,LP001790,1,1,1,0,0,150,2661.022043,164,347,1,2,1,6000
33847,LP002585,1,1,0,0,0,7070,818.859531,269,373,1,2,1,6256
15340,LP002231,1,1,0,1,0,8098,2800.030754,17,423,1,0,1,7200
67012,LP002175,0,1,1,0,0,150,0,25,370,1,0,1,3547
94883,LP002224,1,0,0,0,0,150,4308.130064,66,21,1,2,1,6000
40497,LP002585,1,1,2,0,0,5941,502.2845353,17,370,1,2,1,5233
39798,LP002231,1,1,3+,0,0,8411,0,17,372,1,2,1,3750
52590,LP002585,1,1,0,0,0,7888,0,17,372,0,1,1,3750
43364,LP002562,1,1,0,0,0,6196,0,17,367,1,2,0,6000
36897,LP002187,1,1,0,0,1,12653,4474.748729,197,372,1,2,1,6000
98282,LP002560,1,1,0,0,0,6441,0,17,333,1,1,1,3547
63017,LP001778,1,1,0,0,0,4637,0,466,372,1,1,1,6000
33202,LP001369,1,1,0,0,0,6972,2667.753882,17,348,1,1,1,3750
92394,LP002560,1,1,0,0,0,7853,0,17,367,1,2,1,6232
86693,LP002585,0,1,2,1,0,8181,9112.826882,17,371,1,1,1,6000
22771,LP002585,1,1,0,0,0,81000,1647.195098,17,348,0,2,0,6000
88457,LP001947,1,1,0,1,0,6604,0,252,373,1,2,1,3750
67651,LP001535,1,1,2,0,0,5834,522.7528857,94,367,1,1,1,3750
86976,LP002187,0,1,0,0,0,8419,663.8626102,79,357,1,2,1,6000
69949,LP002585,1,1,2,0,0,6259,4259.694828,105,369,1,2,1,16692
94330,LP002161,1,1,0,1,0,26511,0,700,366,1,1,1,6000
47056,LP001369,1,1,2,1,0,1771,0,235,451,1,2,0,3750
41572,LP002175,1,1,0,0,0,7961,3948.203446,195,354,1,1,1,6000
40281,LP002175,1,1,0,1,0,4358,0,102,347,1,2,1,6000
29076,LP002187,1,1,0,0,0,9121,216.899051,226,364,1,2,0,3750
47769,LP002187,1,1,0,1,0,150,284.577689,101,366,0,2,1,3750
92905,LP002175,1,1,3+,1,0,150,0,700,348,1,2,1,6000
20075,LP002175,1,0,1,0,0,16084,0,236,367,1,1,1,3750
52258,LP002175,1,1,0,0,1,7775,0,83,469,1,0,1,3547
47030,LP002187,1,1,0,0,0,4403,3478.998079,17,372,1,1,1,3750
95169,LP002231,1,1,0,0,0,16212,0,17,356,1,2,1,6000
98416,LP002231,1,1,0,0,0,8236,6214.18338,17,369,1,2,0,6000
76095,LP002160,1,1,0,0,0,150,0,700,370,1,1,1,6000
69035,LP002585,0,1,0,1,0,13334,2062.42269,17,372,1,0,1,6000
34472,LP002560,1,1,0,0,1,8409,0,17,370,1,2,1,3750
57615,LP002187,1,1,0,0,0,4704,3108.809174,125,354,1,2,1,6000
69277,LP002187,1,1,0,0,0,5968,166.6441497,17,349,1,2,0,3547
45312,LP001310,1,0,0,0,1,150,0,17,372,1,1,1,3750
94704,LP002585,1,1,3+,0,0,7638,180.7293561,76,365,1,0,0,6000
26276,LP002067,1,1,0,0,0,8422,3319.16922,17,368,1,1,1,7200
60405,LP002560,0,1,0,0,0,7748,0,45,373,1,1,1,6000
45005,LP002556,1,0,3+,0,0,150,0,17,334,1,1,1,3750
71475,LP002187,1,1,0,0,1,8195,0,17,356,1,2,1,18333
39826,LP002585,0,1,3+,1,0,150,2268.280748,259,393,1,2,1,3750
68400,LP002585,1,1,1,0,0,7834,4166.956767,41,355,1,2,1,3750
44676,LP002585,0,1,0,0,0,8161,678.2725533,17,355,1,2,0,3547
25336,LP002175,1,1,1,0,0,7718,3576.011766,492,290,0,2,1,3750
54184,LP002187,1,1,3+,0,0,7836,7166.547103,17,369,1,2,1,6232
80105,LP002585,1,1,0,0,0,150,0,248,371,1,1,1,6000
25483,LP002224,1,1,0,0,0,7962,0,265,365,1,0,1,3750
50710,LP002187,1,1,2,0,0,2596,0,207,371,1,2,1,6000
89506,LP002585,1,0,0,0,0,150,0,80,373,1,0,0,6000
12333,LP002231,1,1,0,0,0,16148,0,17,372,1,1,1,6000
29530,LP002231,1,1,2,0,1,16427,4041.386729,17,355,1,2,1,3547
92727,LP002255,1,0,3+,0,0,8163,584.2517257,17,364,1,1,0,6000
35779,LP002585,1,0,0,0,0,150,4008.77087,489,353,1,1,1,3750
27838,LP001426,1,1,1,1,0,7440,0,247,371,1,1,0,6000
96258,LP002175,1,1,0,0,0,31293,0,17,369,1,1,0,6000
21919,LP002585,1,1,3+,0,0,3510,0,146,368,1,1,1,6000
73824,LP002453,1,1,0,0,0,3421,0,17,371,0,0,1,6000
52631,LP002187,1,1,0,0,0,5321,6197.346623,268,371,1,0,0,3547
71351,LP002181,1,1,0,0,0,8261,0,169,371,0,2,1,6000
39579,LP001580,1,1,0,0,1,5093,0,17,352,1,2,1,6000
58667,LP002224,1,0,0,0,1,7298,0,126,367,1,1,1,3750
31264,LP002175,0,0,1,1,0,31552,0,438,372,1,1,1,3750
46475,LP002582,1,1,0,1,0,150,0,152,364,1,2,1,3750
46862,LP002585,1,1,0,0,0,8394,0,17,373,1,1,1,6000
31811,LP002585,1,1,0,0,0,14705,423.8715238,17,372,0,0,1,6000
37088,LP002582,1,1,0,0,0,4730,3914.922208,142,373,1,2,0,5787
28157,LP002560,1,1,0,0,0,7396,852.2061961,41,372,1,1,1,6000
16857,LP002560,1,1,1,0,0,150,67.2547399,256,369,1,1,1,6000
64704,LP002281,1,1,3+,0,0,6428,2506.068516,175,367,0,2,1,6000
17825,LP002187,1,1,0,0,1,8423,96.79783736,38,373,1,2,1,3750
24651,LP001091,1,1,2,0,0,8365,0,153,373,1,2,1,3750
74505,LP001516,1,1,0,0,0,13233,0,17,355,1,0,1,6000
49647,LP002571,1,1,0,0,0,150,0,17,368,1,2,1,7200
66360,LP001385,1,1,1,0,1,27501,3553.732827,107,372,1,2,1,6000
61957,LP001778,1,1,0,0,0,150,3000.075026,43,370,1,1,1,6000
99908,LP002231,1,1,1,0,0,7146,4234.591756,232,372,1,0,1,3750
75897,LP002236,1,1,0,0,0,2780,0,94,368,1,1,1,6000
97219,LP002187,1,1,0,0,1,396,1809.26523,17,371,1,2,0,6000
24415,LP002231,1,1,2,0,0,6012,618.6054444,17,363,0,0,0,6000
32111,LP002231,1,1,1,0,0,7009,224.4481941,206,368,1,1,0,3750
21602,LP002585,1,1,2,0,0,8301,3589.963672,142,373,1,2,1,6000
41928,LP002187,1,1,0,0,0,3640,0,54,371,1,2,1,6000
68802,LP001345,1,1,1,0,0,260,0,17,367,1,2,1,3750
84201,LP002187,1,1,1,0,0,2166,20000,57,367,1,0,1,6000
78265,LP002231,0,1,0,0,0,16463,0,65,364,1,2,1,6000
75613,LP001903,0,1,0,0,0,14192,452.4209584,17,196,1,0,1,3750
17928,LP001369,1,1,2,1,0,3094,0,261,373,1,2,1,18333
42784,LP002175,0,0,2,0,0,1969,0,17,348,1,2,1,3750
74879,LP002231,1,1,1,0,0,8194,0,98,348,1,0,1,3750
30495,LP002187,0,1,0,0,0,8382,0,17,358,1,1,1,6000
14570,LP001871,1,1,0,0,0,7494,461.2264898,20,45,1,2,1,6000
46590,LP002585,1,1,0,0,0,8183,80.79258698,50,350,1,2,1,6000
43482,LP001448,1,1,0,0,0,8413,0,17,363,1,1,1,7200
38177,LP001369,1,0,0,0,1,8352,2922.79528,17,54,1,1,1,6000
33873,LP002139,1,1,1,0,0,15365,1166.537776,270,372,0,2,1,3750
44177,LP002187,0,0,1,0,0,14536,0,245,366,0,2,1,6000
95622,LP001677,1,1,0,0,0,7564,0,95,362,1,2,1,6000
41511,LP002560,1,1,2,0,0,7943,322.7770358,29,380,1,1,1,3547
97655,LP001357,1,1,0,0,0,8328,2233.265404,106,367,1,1,1,3750
10804,LP002541,1,1,0,0,1,150,0,17,437,1,1,1,6000
76931,LP002187,1,1,0,0,0,150,0,17,361,1,2,1,6000
99901,LP002585,1,1,0,1,0,7958,1828.114923,17,362,1,1,1,3750
